year,id,fips_number,county_name,judicial_circuit,region,community_type,percent_rural,population,aggravated_assault,arson,burglary,larceny_theft,motor_vehicle_theft,murder,robbery,sexual_assault,aggravated_assault_rate,arson_rate,burglary_rate,larceny_theft_rate,motor_vehicle_theft_rate,murder_rate,robbery_rate,sexual_assault_rate
2012,35,69,Hardin,2,Southern,Completely Rural,100,4280,10,0,1,10,1,0,1,0,233.6,0,23.4,233.6,23.4,0,23.4,0
2012,36,71,Henderson,9,Central,Mostly Rural,99.7,7043,21,0,9,12,0,0,0,1,298.2,0,127.8,170.4,0,0,0,14.2
2012,37,73,Henry,14,Central,Mostly Rural,50.3,50252,35,5,24,112,0,0,0,2,69.6,9.9,47.8,222.9,0,0,0,4
2012,38,75,Iroquois,21,Central,Mostly Rural,71.7,29267,14,2,50,85,1,1,2,4,47.8,6.8,170.8,290.4,3.4,3.4,6.8,13.7
2012,39,77,Jackson,1,Southern,Mostly Urban,37.2,59063,172,3,91,563,11,1,23,3,291.2,5.1,154.1,953.2,18.6,1.7,38.9,5.1
2012,40,79,Jasper,4,Southern,Mostly Rural,69.9,9671,21,1,2,8,1,0,0,0,217.1,10.3,20.7,82.7,10.3,0,0,0
2012,41,81,Jefferson,2,Southern,Mostly Rural,58.8,38658,107,3,49,164,4,0,9,4,276.8,7.8,126.8,424.2,10.3,0,23.3,10.3
2012,42,83,Jersey,7,Southern,Mostly Rural,60.6,22683,20,0,9,148,0,0,0,1,88.2,0,39.7,652.5,0,0,0,4.4
2012,43,85,Jo Daviess,15,Northern - Other,Mostly Rural,72.6,22540,10,0,1,12,0,0,0,1,44.4,0,4.4,53.2,0,0,0,4.4
2012,44,87,Johnson,1,Southern,Completely Rural,100,12860,23,0,2,19,3,0,0,1,178.8,0,15.6,147.7,23.3,0,0,7.8
2012,45,89,Kane,16,Northern - Collar,Mostly Urban,3.6,520885,335,8,223,1322,25,5,54,24,64.3,1.5,42.8,253.8,4.8,1,10.4,4.6
2012,46,91,Kankakee,21,Central,Mostly Urban,24.5,112980,140,5,95,659,9,5,11,7,123.9,4.4,84.1,583.3,8,4.4,9.7,6.2
2012,47,93,Kendall,23,Northern - Other,Mostly Urban,10.4,118257,38,6,19,428,2,0,3,10,32.1,5.1,16.1,361.9,1.7,0,2.5,8.5
2012,48,95,Knox,9,Central,Mostly Urban,24.3,52297,132,1,70,325,8,3,12,11,252.4,1.9,133.9,621.5,15.3,5.7,22.9,21
2012,49,97,Lake,19,Northern - Collar,Mostly Urban,1.3,702213,419,19,474,2371,26,9,95,54,59.7,2.7,67.5,337.6,3.7,1.3,13.5,7.7
2012,50,99,LaSalle,13,Northern - Other,Mostly Urban,30.2,112913,71,4,53,405,5,0,6,3,62.9,3.5,46.9,358.7,4.4,0,5.3,2.7
2012,51,101,Lawrence,2,Southern,Mostly Rural,58,16725,10,1,16,61,1,1,0,1,59.8,6,95.7,364.7,6,6,0,6
2012,52,103,Lee,15,Northern - Other,Mostly Rural,53.2,35207,32,1,55,134,2,4,4,5,90.9,2.8,156.2,380.6,5.7,11.4,11.4,14.2
2012,53,105,Livingston,11,Central,Mostly Urban,40.8,38510,47,10,22,132,2,1,0,1,122,26,57.1,342.8,5.2,2.6,0,2.6
2012,54,107,Logan,11,Central,Mostly Urban,39.9,30357,25,0,21,65,2,0,3,0,82.4,0,69.2,214.1,6.6,0,9.9,0
2012,55,109,McDonough,9,Central,Mostly Urban,29.5,32550,70,0,24,126,1,0,0,0,215.1,0,73.7,387.1,3.1,0,0,0
2012,56,111,McHenry,22,Northern - Collar,Mostly Urban,9.9,308180,142,14,93,770,9,1,22,18,46.1,4.5,30.2,249.9,2.9,0.3,7.1,5.8
2012,57,113,McLean,11,Central,Mostly Urban,16.5,172718,213,6,146,821,8,0,26,16,123.3,3.5,84.5,475.3,4.6,0,15.1,9.3
2012,58,115,Macon,6,Central,Mostly Urban,15.3,110130,263,15,327,699,12,4,77,22,238.8,13.6,296.9,634.7,10.9,3.6,69.9,20
2012,59,117,Macoupin,7,Central,Mostly Rural,58.5,47052,48,2,18,55,2,0,0,0,102,4.3,38.3,116.9,4.3,0,0,0
2012,60,119,Madison,3,Southern,Mostly Urban,13.3,268103,266,10,325,1464,38,8,64,17,99.2,3.7,121.2,546.1,14.2,3,23.9,6.3
2012,61,121,Marion,4,Southern,Mostly Urban,45.1,39009,82,2,66,124,11,0,7,5,210.2,5.1,169.2,317.9,28.2,0,17.9,12.8
2012,62,123,Marshall,10,Central,Completely Rural,100,12252,14,0,5,13,0,0,0,0,114.3,0,40.8,106.1,0,0,0,0
2012,63,125,Mason,8,Central,Mostly Rural,77.5,14320,19,1,12,16,0,0,2,3,132.7,7,83.8,111.7,0,0,14,20.9
2012,64,127,Massac,1,Southern,Mostly Rural,50.5,15064,33,0,17,73,6,1,0,2,219.1,0,112.9,484.6,39.8,6.6,0,13.3
2012,65,129,Menard,8,Central,Mostly Rural,75.7,12690,1,0,3,0,0,0,0,0,7.9,0,23.6,0,0,0,0,0
2012,66,131,Mercer,14,Central,Mostly Rural,77.8,16163,19,0,11,30,0,0,3,1,117.6,0,68.1,185.6,0,0,18.6,6.2
2012,67,133,Monroe,20,Southern,Mostly Urban,41.4,33261,10,0,16,62,1,0,0,2,30.1,0,48.1,186.4,3,0,0,6
2012,68,135,Montgomery,4,Central,Mostly Urban,41.6,29614,59,3,14,127,6,0,1,1,199.2,10.1,47.3,428.9,20.3,0,3.4,3.4
2012,69,137,Morgan,7,Central,Mostly Urban,36.2,35313,47,1,20,113,2,0,7,0,133.1,2.8,56.6,320,5.7,0,19.8,0
2012,70,139,Moultrie,6,Central,Mostly Rural,69.2,14873,5,0,5,6,0,0,0,2,33.6,0,33.6,40.3,0,0,0,13.4
2012,71,141,Ogle,15,Northern - Other,Mostly Urban,47.1,52786,17,0,58,47,0,0,0,0,32.2,0,109.9,89,0,0,0,0
2012,72,143,Peoria,10,Central,Mostly Urban,14.6,187314,290,15,234,874,33,13,73,7,154.8,8,124.9,466.6,17.6,6.9,39,3.7
2012,73,145,Perry,20,Southern,Mostly Urban,43.6,21844,34,0,16,43,1,1,0,2,155.6,0,73.2,196.9,4.6,4.6,0,9.2
2012,74,147,Piatt,6,Central,Mostly Rural,67.7,16500,11,0,9,10,1,0,1,5,66.7,0,54.5,60.6,6.1,0,6.1,30.3
2012,75,149,Pike,8,Central,Mostly Rural,72.3,16233,10,1,26,44,0,1,4,1,61.6,6.2,160.2,271.1,0,6.2,24.6,6.2
2012,76,151,Pope,1,Southern,Completely Rural,100,4454,,,,,,,,,,,,,,,,
2012,77,153,Pulaski,1,Southern,Completely Rural,100,5957,3,0,3,0,0,0,1,0,50.4,0,50.4,0,0,0,16.8,0
2012,78,155,Putnam,10,Central,Completely Rural,100,5910,0,0,8,18,1,0,0,0,0,0,135.4,304.6,16.9,0,0,0
2012,79,157,Randolph,20,Southern,Mostly Urban,42.6,33073,24,7,35,117,0,0,1,0,72.6,21.2,105.8,353.8,0,0,3,0
2012,80,159,Richland,2,Southern,Mostly Urban,43.5,16133,10,1,3,26,0,0,0,0,62,6.2,18.6,161.2,0,0,0,0
2012,81,161,Rock Island,14,Central,Mostly Urban,10.9,147699,271,4,98,761,13,4,43,6,183.5,2.7,66.4,515.2,8.8,2.7,29.1,4.1
2012,82,163,St. Clair,20,Southern,Mostly Urban,9.8,268646,407,14,283,1568,103,17,91,55,151.5,5.2,105.3,583.7,38.3,6.3,33.9,20.5
2012,83,165,Saline,1,Southern,Mostly Urban,43.7,24910,52,1,34,76,4,0,0,0,208.8,4,136.5,305.1,16.1,0,0,0
2012,84,167,Sangamon,7,Central,Mostly Urban,14.1,199390,322,15,229,1513,26,5,41,9,161.5,7.5,114.9,758.8,13,2.5,20.6,4.5
2012,85,169,Schuyler,8,Central,Mostly Rural,57.6,7455,7,0,3,14,0,0,0,0,93.9,0,40.2,187.8,0,0,0,0
2012,86,171,Scott,7,Central,Completely Rural,100,5286,0,0,3,6,0,0,0,0,0,0,56.8,113.5,0,0,0,0
2012,87,173,Shelby,4,Central,Mostly Rural,77.7,22207,13,2,18,25,3,0,0,0,58.5,9,81.1,112.6,13.5,0,0,0
2012,88,175,Stark,10,Central,Completely Rural,100,5741,5,0,0,2,2,0,0,0,87.1,0,0,34.8,34.8,0,0,0
2012,89,177,Stephenson,15,Northern - Other,Mostly Urban,40.1,46886,17,0,37,202,1,0,13,4,36.3,0,78.9,430.8,2.1,0,27.7,8.5
2012,90,179,Tazewell,10,Central,Mostly Urban,20.4,136125,181,9,341,634,12,2,12,4,133,6.6,250.5,465.7,8.8,1.5,8.8,2.9
2012,91,181,Union,1,Southern,Mostly Rural,65.9,17613,24,0,6,41,3,1,0,0,136.3,0,34.1,232.8,17,5.7,0,0
2012,92,183,Vermilion,5,Central,Mostly Urban,31.3,80864,216,3,205,488,23,2,35,14,267.1,3.7,253.5,603.5,28.4,2.5,43.3,17.3
2012,93,185,Wabash,2,Southern,Mostly Urban,38.9,11685,31,0,5,17,3,0,0,1,265.3,0,42.8,145.5,25.7,0,0,8.6
2012,94,187,Warren,9,Central,Mostly Urban,45.5,17754,41,1,10,40,0,0,1,0,230.9,5.6,56.3,225.3,0,0,5.6,0
2012,95,189,Washington,20,Southern,Mostly Rural,73.6,14598,24,0,4,20,1,0,0,0,164.4,0,27.4,137,6.9,0,0,0
2012,96,191,Wayne,2,Southern,Mostly Rural,69.9,16655,37,0,11,37,3,0,1,2,222.2,0,66,222.2,18,0,6,12
2012,97,193,White,2,Southern,Mostly Rural,62,14523,22,0,9,28,4,1,1,3,151.5,0,62,192.8,27.5,6.9,6.9,20.7
2012,98,195,Whiteside,14,Northern - Other,Mostly Urban,37.3,57760,46,1,72,96,10,0,1,8,79.6,1.7,124.7,166.2,17.3,0,1.7,13.9
2012,99,197,Will,12,Northern - Collar,Mostly Urban,3.9,682535,479,21,327,2298,44,11,216,30,70.2,3.1,47.9,336.7,6.4,1.6,31.6,4.4
2012,100,199,Williamson,1,Southern,Mostly Urban,34.8,66774,87,0,19,22,2,0,0,1,130.3,0,28.5,32.9,3,0,0,1.5
2012,101,201,Winnebago,17,Northern - Other,Mostly Urban,7.9,292112,358,27,259,1474,18,8,53,21,122.6,9.2,88.7,504.6,6.2,2.7,18.1,7.2
2012,102,203,Woodford,11,Central,Mostly Rural,54.9,38845,13,0,10,46,2,0,1,1,33.5,0,25.7,118.4,5.1,0,2.6,2.6
2013,1,1,Adams,8,Central,Mostly Urban,32.6,67001,94,4,64,420,8,1,12,1,140.3,6,95.5,626.9,11.9,1.5,17.9,1.5
2013,2,3,Alexander,1,Southern,Mostly Rural,61.9,7236,35,2,15,16,0,0,3,0,483.7,27.6,207.3,221.1,0,0,41.5,0
2013,3,5,Bond,3,Southern,Mostly Rural,60.7,17327,8,0,9,11,1,0,0,0,46.2,0,51.9,63.5,5.8,0,0,0
2013,4,7,Boone,17,Northern - Other,Mostly Urban,19.4,53767,17,0,16,130,0,7,2,10,31.6,0,29.8,241.8,0,13,3.7,18.6
2013,5,9,Brown,8,Central,Mostly Urban,41.1,6863,7,0,2,5,4,0,0,1,102,0,29.1,72.9,58.3,0,0,14.6
2013,6,11,Bureau,13,Central,Mostly Rural,57.4,34113,15,0,12,43,4,0,3,1,44,0,35.2,126.1,11.7,0,8.8,2.9
2013,7,13,Calhoun,8,Southern,Completely Rural,100,5008,,,,,,,,,,,,,,,,
2013,8,15,Carroll,15,Northern - Other,Mostly Rural,81.9,14969,17,1,9,14,2,0,0,0,113.6,6.7,60.1,93.5,13.4,0,0,0
2013,9,17,Cass,8,Central,Mostly Rural,52.1,13301,11,0,8,23,4,0,1,0,82.7,0,60.1,172.9,30.1,0,7.5,0
2013,10,19,Champaign,6,Central,Mostly Urban,12.7,206433,365,11,249,914,20,6,60,19,176.8,5.3,120.6,442.8,9.7,2.9,29.1,9.2
2013,11,21,Christian,4,Central,Mostly Urban,43.5,34147,22,0,15,75,7,1,2,0,64.4,0,43.9,219.6,20.5,2.9,5.9,0
2013,12,23,Clark,5,Southern,Mostly Rural,59.5,16095,23,0,4,6,0,1,0,1,142.9,0,24.9,37.3,0,6.2,0,6.2
2013,13,25,Clay,4,Southern,Mostly Rural,64.7,13556,7,0,9,32,1,1,0,0,51.6,0,66.4,236.1,7.4,7.4,0,0
2013,14,27,Clinton,4,Southern,Mostly Urban,48.8,37727,29,0,10,101,2,0,0,2,76.9,0,26.5,267.7,5.3,0,0,5.3
2013,15,29,Coles,5,Central,Mostly Urban,24.3,53052,43,2,40,111,4,0,1,4,81.1,3.8,75.4,209.2,7.5,0,1.9,7.5
2013,16,31,Cook,co,Northern - Cook,Completely Urban,0,5254885,2449,155,2717,22088,2630,409,3031,468,46.6,2.9,51.7,420.3,50,7.8,57.7,8.9
2013,17,33,Crawford,2,Southern,Mostly Rural,60.2,19435,32,0,17,33,3,0,0,0,164.7,0,87.5,169.8,15.4,0,0,0
2013,18,35,Cumberland,5,Southern,Completely Rural,100,10905,21,4,5,28,0,0,0,0,192.6,36.7,45.9,256.8,0,0,0,0
2013,19,37,DeKalb,23,Northern - Other,Mostly Urban,20.3,104207,92,1,66,486,9,1,20,9,88.3,1,63.3,466.4,8.6,1,19.2,8.6
2013,20,39,De Witt,6,Central,Mostly Urban,48.8,16373,15,0,14,12,1,3,3,0,91.6,0,85.5,73.3,6.1,18.3,18.3,0
2013,21,41,Douglas,6,Central,Mostly Rural,61.6,19859,20,1,9,11,0,0,0,1,100.7,5,45.3,55.4,0,0,0,5
2013,22,43,DuPage,18,Northern - Collar,Completely Urban,0,932519,181,7,154,3012,36,6,50,11,19.4,0.8,16.5,323,3.9,0.6,5.4,1.2
2013,23,45,Edgar,5,Central,Mostly Rural,51.8,17938,21,3,10,69,3,0,0,0,117.1,16.7,55.7,384.7,16.7,0,0,0
2013,24,47,Edwards,2,Southern,Completely Rural,100,6687,15,2,22,28,4,1,0,0,224.3,29.9,329,418.7,59.8,15,0,0
2013,25,49,Effingham,4,Southern,Mostly Rural,59.7,34215,29,1,15,109,12,1,1,1,84.8,2.9,43.8,318.6,35.1,2.9,2.9,2.9
2013,26,51,Fayette,4,Southern,Mostly Rural,67,22193,25,0,12,48,3,0,2,0,112.6,0,54.1,216.3,13.5,0,9,0
2013,27,53,Ford,11,Central,Mostly Urban,41.8,13672,6,1,20,38,3,2,0,0,43.9,7.3,146.3,277.9,21.9,14.6,0,0
2013,28,55,Franklin,2,Southern,Mostly Urban,48.6,39553,78,2,39,94,1,0,4,0,197.2,5.1,98.6,237.7,2.5,0,10.1,0
2013,29,57,Fulton,9,Central,Mostly Rural,60,36322,19,2,33,109,2,0,0,1,52.3,5.5,90.9,300.1,5.5,0,0,2.8
2013,30,59,Gallatin,2,Southern,Completely Rural,100,5387,6,0,1,13,0,0,0,0,111.4,0,18.6,241.3,0,0,0,0
2013,31,61,Greene,7,Central,Mostly Rural,70.8,13634,15,1,8,24,2,1,0,0,110,7.3,58.7,176,14.7,7.3,0,0
2013,32,63,Grundy,13,Northern - Other,Mostly Urban,24.4,50187,23,0,31,67,1,0,1,1,45.8,0,61.8,133.5,2,0,2,2
2013,33,65,Hamilton,2,Southern,Mostly Rural,68.1,8346,,,,,,,,,,,,,,,,
2013,34,67,Hancock,9,Central,Mostly Rural,71,18544,3,0,16,13,0,0,0,0,16.2,0,86.3,70.1,0,0,0,0
2013,35,69,Hardin,2,Southern,Completely Rural,100,4176,5,0,4,10,0,0,0,0,119.7,0,95.8,239.5,0,0,0,0
2013,36,71,Henderson,9,Central,Mostly Rural,99.7,6962,2,1,2,3,0,0,0,0,28.7,14.4,28.7,43.1,0,0,0,0
2013,37,73,Henry,14,Central,Mostly Rural,50.3,49921,29,2,5,80,0,0,0,4,58.1,4,10,160.3,0,0,0,8
2013,38,75,Iroquois,21,Central,Mostly Rural,71.7,28941,37,0,26,78,0,0,0,5,127.8,0,89.8,269.5,0,0,0,17.3
2013,39,77,Jackson,1,Southern,Mostly Urban,37.2,59757,124,3,62,469,3,0,16,3,207.5,5,103.8,784.8,5,0,26.8,5
2013,40,79,Jasper,4,Southern,Mostly Rural,69.9,9606,2,0,1,2,1,0,0,0,20.8,0,10.4,20.8,10.4,0,0,0
2013,41,81,Jefferson,2,Southern,Mostly Rural,58.8,38647,83,1,72,216,5,1,15,3,214.8,2.6,186.3,558.9,12.9,2.6,38.8,7.8
2013,42,83,Jersey,7,Southern,Mostly Rural,60.6,22575,7,2,36,158,1,0,0,1,31,8.9,159.5,699.9,4.4,0,0,4.4
2013,43,85,Jo Daviess,15,Northern - Other,Mostly Rural,72.6,22396,14,0,4,18,0,1,1,0,62.5,0,17.9,80.4,0,4.5,4.5,0
2013,44,87,Johnson,1,Southern,Completely Rural,100,12868,21,0,1,10,0,0,0,0,163.2,0,7.8,77.7,0,0,0,0
2013,45,89,Kane,16,Northern - Collar,Mostly Urban,3.6,522935,301,8,140,1222,15,6,82,18,57.6,1.5,26.8,233.7,2.9,1.1,15.7,3.4
2013,46,91,Kankakee,21,Central,Mostly Urban,24.5,112752,98,4,79,517,11,4,23,7,86.9,3.5,70.1,458.5,9.8,3.5,20.4,6.2
2013,47,93,Kendall,23,Northern - Other,Mostly Urban,10.4,119594,35,1,26,455,3,0,3,2,29.3,0.8,21.7,380.5,2.5,0,2.5,1.7
2013,48,95,Knox,9,Central,Mostly Urban,24.3,52127,86,1,99,321,19,3,11,7,165,1.9,189.9,615.8,36.4,5.8,21.1,13.4
2013,49,97,Lake,19,Northern - Collar,Mostly Urban,1.3,704462,369,11,309,2040,37,21,129,31,52.4,1.6,43.9,289.6,5.3,3,18.3,4.4
2013,50,99,LaSalle,13,Northern - Other,Mostly Urban,30.2,112428,66,2,55,328,6,0,6,4,58.7,1.8,48.9,291.7,5.3,0,5.3,3.6
2013,51,101,Lawrence,2,Southern,Mostly Rural,58,16725,17,0,4,32,3,0,0,2,101.6,0,23.9,191.3,17.9,0,0,12
2013,52,103,Lee,15,Northern - Other,Mostly Rural,53.2,35116,46,0,81,155,6,1,0,10,131,0,230.7,441.4,17.1,2.8,0,28.5
2013,53,105,Livingston,11,Central,Mostly Urban,40.8,37396,32,10,20,98,4,0,4,1,85.6,26.7,53.5,262.1,10.7,0,10.7,2.7
2013,54,107,Logan,11,Central,Mostly Urban,39.9,29821,29,2,17,127,4,9,0,2,97.2,6.7,57,425.9,13.4,30.2,0,6.7
2013,55,109,McDonough,9,Central,Mostly Urban,29.5,32246,105,1,35,108,4,0,0,4,325.6,3.1,108.5,334.9,12.4,0,0,12.4
2013,56,111,McHenry,22,Northern - Collar,Mostly Urban,9.9,307587,119,2,51,770,12,2,20,20,38.7,0.7,16.6,250.3,3.9,0.7,6.5,6.5
2013,57,113,McLean,11,Central,Mostly Urban,16.5,175045,255,4,153,726,16,2,32,11,145.7,2.3,87.4,414.8,9.1,1.1,18.3,6.3
2013,58,115,Macon,6,Central,Mostly Urban,15.3,109563,272,3,269,771,6,6,38,5,248.3,2.7,245.5,703.7,5.5,5.5,34.7,4.6
2013,59,117,Macoupin,7,Central,Mostly Rural,58.5,46679,39,0,8,21,5,0,0,0,83.5,0,17.1,45,10.7,0,0,0
2013,60,119,Madison,3,Southern,Mostly Urban,13.3,267317,274,9,274,1574,28,11,62,14,102.5,3.4,102.5,588.8,10.5,4.1,23.2,5.2
2013,61,121,Marion,4,Southern,Mostly Urban,45.1,38672,58,0,61,170,5,0,7,7,150,0,157.7,439.6,12.9,0,18.1,18.1
2013,62,123,Marshall,10,Central,Completely Rural,100,12121,9,0,7,6,0,0,0,0,74.3,0,57.8,49.5,0,0,0,0
2013,63,125,Mason,8,Central,Mostly Rural,77.5,14144,17,1,5,11,0,0,0,1,120.2,7.1,35.4,77.8,0,0,0,7.1
2013,64,127,Massac,1,Southern,Mostly Rural,50.5,14845,25,1,13,37,0,1,0,1,168.4,6.7,87.6,249.2,0,6.7,0,6.7
2013,65,129,Menard,8,Central,Mostly Rural,75.7,12571,0,0,0,3,0,0,0,0,0,0,0,23.9,0,0,0,0
2013,66,131,Mercer,14,Central,Mostly Rural,77.8,16075,12,0,8,28,0,0,0,8,74.7,0,49.8,174.2,0,0,0,49.8
2013,67,133,Monroe,20,Southern,Mostly Urban,41.4,33459,4,0,4,35,1,1,7,0,12,0,12,104.6,3,3,20.9,0
2013,68,135,Montgomery,4,Central,Mostly Urban,41.6,29362,65,1,17,133,0,0,3,1,221.4,3.4,57.9,453,0,0,10.2,3.4
2013,69,137,Morgan,7,Central,Mostly Urban,36.2,34999,17,2,18,141,1,1,2,0,48.6,5.7,51.4,402.9,2.9,2.9,5.7,0
2013,70,139,Moultrie,6,Central,Mostly Rural,69.2,14796,4,0,1,1,0,0,0,0,27,0,6.8,6.8,0,0,0,0
2013,71,141,Ogle,15,Northern - Other,Mostly Urban,47.1,52279,17,0,27,72,1,2,2,0,32.5,0,51.6,137.7,1.9,3.8,3.8,0
2013,72,143,Peoria,10,Central,Mostly Urban,14.6,188645,278,6,127,741,34,13,54,5,147.4,3.2,67.3,392.8,18,6.9,28.6,2.7
2013,73,145,Perry,20,Southern,Mostly Urban,43.6,21714,21,4,11,53,3,0,0,1,96.7,18.4,50.7,244.1,13.8,0,0,4.6
2013,74,147,Piatt,6,Central,Mostly Rural,67.7,16429,11,1,16,20,1,0,1,1,67,6.1,97.4,121.7,6.1,0,6.1,6.1
2013,75,149,Pike,8,Central,Mostly Rural,72.3,16071,8,0,17,39,0,0,0,0,49.8,0,105.8,242.7,0,0,0,0
2013,76,151,Pope,1,Southern,Completely Rural,100,4453,,,,,,,,,,,,,,,,
2013,77,153,Pulaski,1,Southern,Completely Rural,100,5889,5,0,1,3,0,0,0,1,84.9,0,17,50.9,0,0,0,17
2013,78,155,Putnam,10,Central,Completely Rural,100,5854,0,0,0,4,0,0,0,0,0,0,0,68.3,0,0,0,0
2013,79,157,Randolph,20,Southern,Mostly Urban,42.6,33174,24,1,15,69,1,1,0,0,72.3,3,45.2,208,3,3,0,0
2013,80,159,Richland,2,Southern,Mostly Urban,43.5,16007,17,0,2,37,0,0,0,0,106.2,0,12.5,231.1,0,0,0,0
2013,81,161,Rock Island,14,Central,Mostly Urban,10.9,147688,279,2,119,826,9,10,30,1,188.9,1.4,80.6,559.3,6.1,6.8,20.3,0.7
2013,82,163,St. Clair,20,Southern,Mostly Urban,9.8,266805,494,5,234,1211,84,10,131,57,185.2,1.9,87.7,453.9,31.5,3.7,49.1,21.4
2013,83,165,Saline,1,Southern,Mostly Urban,43.7,24799,44,1,39,74,17,0,7,0,177.4,4,157.3,298.4,68.6,0,28.2,0
2013,84,167,Sangamon,7,Central,Mostly Urban,14.1,199131,380,14,161,1536,16,3,64,7,190.8,7,80.9,771.4,8,1.5,32.1,3.5
2013,85,169,Schuyler,8,Central,Mostly Rural,57.6,7391,3,0,3,7,0,1,0,0,40.6,0,40.6,94.7,0,13.5,0,0
2013,86,171,Scott,7,Central,Completely Rural,100,5211,0,0,1,7,0,0,0,0,0,0,19.2,134.3,0,0,0,0
2013,87,173,Shelby,4,Central,Mostly Rural,77.7,22141,10,4,9,11,0,0,0,0,45.2,18.1,40.6,49.7,0,0,0,0
2013,88,175,Stark,10,Central,Completely Rural,100,5707,1,0,3,6,0,0,1,0,17.5,0,52.6,105.1,0,0,17.5,0
2013,89,177,Stephenson,15,Northern - Other,Mostly Urban,40.1,46672,27,0,35,212,0,5,8,6,57.9,0,75,454.2,0,10.7,17.1,12.9
2013,90,179,Tazewell,10,Central,Mostly Urban,20.4,136268,144,1,226,483,9,2,12,3,105.7,0.7,165.8,354.4,6.6,1.5,8.8,2.2
2013,91,181,Union,1,Southern,Mostly Rural,65.9,17545,24,0,12,43,2,0,2,0,136.8,0,68.4,245.1,11.4,0,11.4,0
2013,92,183,Vermilion,5,Central,Mostly Urban,31.3,80588,232,2,225,484,19,4,37,17,287.9,2.5,279.2,600.6,23.6,5,45.9,21.1
2013,93,185,Wabash,2,Southern,Mostly Urban,38.9,11673,23,1,5,33,0,0,0,0,197,8.6,42.8,282.7,0,0,0,0
2013,94,187,Warren,9,Central,Mostly Urban,45.5,17670,31,0,3,30,1,0,1,0,175.4,0,17,169.8,5.7,0,5.7,0
2013,95,189,Washington,20,Southern,Mostly Rural,73.6,14413,24,0,10,23,2,0,3,0,166.5,0,69.4,159.6,13.9,0,20.8,0
2013,96,191,Wayne,2,Southern,Mostly Rural,69.9,16664,10,2,8,24,0,0,2,1,60,12,48,144,0,0,12,6
2013,97,193,White,2,Southern,Mostly Rural,62,14435,12,3,3,8,1,0,0,0,83.1,20.8,20.8,55.4,6.9,0,0,0
2013,98,195,Whiteside,14,Northern - Other,Mostly Urban,37.3,57462,49,1,46,81,2,0,2,0,85.3,1.7,80.1,141,3.5,0,3.5,0
2013,99,197,Will,12,Northern - Collar,Mostly Urban,3.9,683873,448,20,223,1950,52,16,83,16,65.5,2.9,32.6,285.1,7.6,2.3,12.1,2.3
2013,100,199,Williamson,1,Southern,Mostly Urban,34.8,67447,89,1,26,54,7,0,1,0,132,1.5,38.5,80.1,10.4,0,1.5,0
2013,101,201,Winnebago,17,Northern - Other,Mostly Urban,7.9,290994,364,11,298,1362,15,9,86,19,125.1,3.8,102.4,468.1,5.2,3.1,29.6,6.5
2013,102,203,Woodford,11,Central,Mostly Rural,54.9,39035,9,0,6,19,2,1,0,2,23.1,0,15.4,48.7,5.1,2.6,0,5.1
2014,1,1,Adams,8,Central,Mostly Urban,32.6,66973,94,1,34,428,6,2,6,6,140.4,1.5,50.8,639.1,9,3,9,9
2014,2,3,Alexander,1,Southern,Mostly Rural,61.9,7082,48,3,12,13,1,0,0,1,677.8,42.4,169.4,183.6,14.1,0,0,14.1
2014,3,5,Bond,3,Southern,Mostly Rural,60.7,17071,4,0,5,17,0,1,5,0,23.4,0,29.3,99.6,0,5.9,29.3,0
2014,4,7,Boone,17,Northern - Other,Mostly Urban,19.4,53740,35,2,39,134,0,0,11,23,65.1,3.7,72.6,249.3,0,0,20.5,42.8
2014,5,9,Brown,8,Central,Mostly Urban,41.1,6833,2,0,0,0,0,0,0,0,29.3,0,0,0,0,0,0,0
2014,6,11,Bureau,13,Central,Mostly Rural,57.4,33861,23,0,9,45,1,0,3,0,67.9,0,26.6,132.9,3,0,8.9,0
2014,7,13,Calhoun,8,Southern,Completely Rural,100,4925,,,,,,,,,,,,,,,,
2014,8,15,Carroll,15,Northern - Other,Mostly Rural,81.9,14783,6,0,3,19,1,0,0,1,40.6,0,20.3,128.5,6.8,0,0,6.8
2014,9,17,Cass,8,Central,Mostly Rural,52.1,13091,60,0,15,79,2,0,0,0,458.3,0,114.6,603.5,15.3,0,0,0
2014,10,19,Champaign,6,Central,Mostly Urban,12.7,207959,303,12,293,1066,25,9,71,19,145.7,5.8,140.9,512.6,12,4.3,34.1,9.1
2014,11,21,Christian,4,Central,Mostly Urban,43.5,33810,47,2,10,119,6,0,2,0,139,5.9,29.6,352,17.7,0,5.9,0
2014,12,23,Clark,5,Southern,Mostly Rural,59.5,16046,22,0,8,34,0,0,0,0,137.1,0,49.9,211.9,0,0,0,0
2014,13,25,Clay,4,Southern,Mostly Rural,64.7,13446,9,0,4,41,4,0,1,0,66.9,0,29.7,304.9,29.7,0,7.4,0
2014,14,27,Clinton,4,Southern,Mostly Urban,48.8,37644,13,0,6,124,2,0,2,1,34.5,0,15.9,329.4,5.3,0,5.3,2.7
2014,15,29,Coles,5,Central,Mostly Urban,24.3,52522,43,8,38,94,5,1,5,3,81.9,15.2,72.4,179,9.5,1.9,9.5,5.7
2014,16,31,Cook,co,Northern - Cook,Completely Urban,0,5257481,2861,106,2391,18984,2681,367,2441,490,54.4,2,45.5,361.1,51,7,46.4,9.3
